timestamp_ms,frame_index,gaze_x_raw,gaze_y_raw,gaze_x_smooth,gaze_y_smooth,grid_row,grid_col,section,confidence,dwell_time_ms,nrevisit_count,transition_rate,iris_size_delta,fps_actual,face_detected,calibration_quality
1787900594376,408,1031.4128850524658,2025.1009138177483,757.5490403097959,1939.161388905133,-1,-1,off_screen,0.0,639,7,1.2,-0.0035940654969856614,4.400286060398694,True,0.3495740135529508
1787900594505,409,2059.5808262757705,2023.6995892156933,1148.1585760995881,1964.522848998301,-1,-1,off_screen,0.0,769,7,1.2,-0.003614777858259024,4.404861065339578,True,0.3495740135529508
1787900594641,410,2300.1778337349683,1832.3099684621036,1493.7643533902021,1924.8589848374418,-1,-1,off_screen,0.0,904,7,1.2,-0.0034975259943778435,4.409319677598644,True,0.3495740135529508
1787900594767,411,1683.8764185427142,1802.741280278903,1550.7979729359556,1888.22367346988,-1,-1,off_screen,0.0,1030,7,1.2,-0.0037853936089740515,4.41405471771956,True,0.3495740135529508
1787900594907,412,1484.5384305415178,2063.25209037418,1530.9201102176241,1940.73219854117,-1,-1,off_screen,0.0,1171,7,1.2,-0.003747626597802674,4.418177820793118,True,0.3495740135529508
1787900595033,413,1230.3434911174127,2127.248736143757,1440.7471244875605,1996.687159821946,-1,-1,off_screen,0.0,1296,7,1.2,-0.0038607704918398374,4.422968934367897,True,0.3495740135529508
1787900595158,414,880.1746728134466,2016.4119579866863,1272.5753889853263,2002.6045992713678,-1,-1,off_screen,0.0,1421,7,1.2,-0.0037911396582023405,4.427735905352404,True,0.3495740135529508
1787900595286,415,1894.264667533486,1708.6485139931478,1459.0821725497742,1914.417773687902,-1,-1,off_screen,0.0,1549,7,1.2,-0.00359376077452255,4.432398566363005,True,0.3495740135529508
1787900595414,416,1535.6464026946755,1716.4607900045826,1482.0514415932446,1855.030678582906,-1,-1,off_screen,0.0,1677,7,1.2,-0.003551874599700763,4.436996611491182,True,0.3495740135529508
1787900595539,417,1424.5102468667085,1821.8834742722445,1464.7890831752838,1845.0865172897074,-1,-1,off_screen,0.0,1802,7,1.2,-0.0036305649922587675,4.441678636977684,True,0.3495740135529508
1787900595666,418,510.2623995205927,2722.2074735664446,1178.4310780788765,2108.2228041727285,-1,-1,off_screen,0.0,1929,7,1.2,-0.004238297912289935,4.446336286018999,True,0.3495740135529508
1787900595791,419,1320.769762613124,2177.326237834225,1221.1326834391507,2128.9538342711776,-1,-1,off_screen,0.0,2054,7,1.2,-0.0037602293365256445,4.450997520496157,True,0.3495740135529508
1787900595919,420,2002.7569087538516,1941.5068371621408,1455.619951033561,2072.7197351384666,-1,-1,off_screen,0.0,2182,7,1.2,-0.00349532979446413,4.455598804639075,True,0.3495740135529508
1787900596046,421,1991.9371621061998,1450.6472952277072,1616.5151143553526,1886.0980031652389,-1,-1,off_screen,0.0,2309,7,1.0,-0.003447430468878526,4.460231735224433,True,0.3495740135529508
1787900596171,422,1966.0322080946266,1257.408978756821,1721.3702424771345,1697.4912958427135,-1,-1,off_screen,0.0,2434,7,1.0,-0.0030848893627759937,4.464902809923359,True,0.3495740135529508
1787900596297,423,1774.5629356460631,1171.377741692871,1737.328050427813,1539.6572295977605,-1,-1,off_screen,0.0,2560,7,0.8,-0.003017708225100271,4.469595776275598,True,0.3495740135529508
1787900596421,424,1321.8208169336924,1338.34940497454,1612.675880379577,1479.2648822107942,2,1,terminal,0.40713548489330587,0,2,1.0,-0.0033699796534303692,4.474224315465603,True,0.3495740135529508
1787900596547,425,494.8636541482038,2653.7334856701664,1277.332212510165,1831.6054632486057,-1,-1,off_screen,0.0,0,8,1.2,-0.004231628777560673,4.478823395495685,True,0.3495740135529508
1787900596679,426,558.7894544144204,2723.255983275385,1061.7693850814414,2099.100619256639,-1,-1,off_screen,0.0,131,8,1.0,-0.003947705443776232,4.483129839886487,True,0.3495740135529508
1787900596808,427,786.5799968599878,2635.5300752590065,979.2125686150052,2260.0294560573493,-1,-1,off_screen,0.0,261,8,1.0,-0.0038368160123736766,4.48748117078188,True,0.3495740135529508
